estatisticas mensais clima
 Mes= 01
   58.9000  146.7000  226.0200   70.9300   37.7600   45.4300   64.4200   56.8400   63.6000   50.5300   61.2300   62.5700   63.2500
   14.6833   23.4614   26.7633   12.3541    8.8639   10.6740   11.5139    8.9825    9.0947    8.8080    8.8853    9.1137    8.7622
    4.0099    6.2505    8.4420    5.7393    4.2584    4.2546    5.5929    6.3255    6.9904    5.7347    6.8886    6.8629    7.2158
 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000
 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0700    0.0000    0.0000    0.0000    0.0000    0.0100    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   10.6300   12.8700   13.4700   15.1700   12.0100   12.2200   13.7200   16.0500   17.4500   14.4800   17.5200   17.8100   18.7400
   16.4600   21.7100   26.0000   27.6700   18.6700   18.7500   26.3500   30.8900   35.2000   28.5300   32.6900   32.1300   37.0300
   34.7000   41.1800   64.1500   43.5700   26.2000   28.3000   38.8200   47.7600   46.0600   44.3600   54.2700   47.2300   51.1100
    3.8548   10.3614   15.0546    3.8750    2.4800    2.6328    3.4993    3.0407    3.2857    2.8344    3.4180    3.2862    3.3238
   34.1144  209.2776  365.0294   24.0156    8.0154   11.7463   20.8220   13.3502   13.7854   11.8088   15.8215   14.3246   14.0813
 Mes= 06
    1.8479    2.2110    2.2392    2.1843    1.6922    1.5723    2.0221    2.3234    2.4350    2.3527    2.0061    2.2915    2.4341
    3.0000    4.1521    5.2235    4.4124    3.4653    3.1635    4.2657    5.1629    5.4805    4.7334    4.6292    5.1545    5.6237
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0200    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0300    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0500    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.1300    0.0300    0.0100    0.0000    0.0100    0.0300    0.0300    0.0100    0.0000    0.0200    0.0000    0.0000    0.0000
    0.2700    0.1000    0.0500    0.0500    0.0400    0.0800    0.0800    0.0400    0.0200    0.0900    0.0000    0.0000    0.0000
    0.6900    0.6050    0.3800    0.3800    0.2650    0.3100    0.4450    0.3400    0.3100    0.5600    0.1700    0.2450    0.2700
    1.4500    1.5800    1.1800    1.2300    0.9400    0.9600    1.1900    1.3500    1.2600    1.7000    0.9500    1.2000    1.2200
    2.2200    2.4600    2.0000    2.2200    1.6400    1.5500    2.0200    2.4400    2.4000    2.5400    1.7400    2.3500    2.4000
    3.4800    3.7200    3.3700    3.8800    3.0900    2.6700    3.4400    3.8100    4.3100    4.1000    3.1800    4.0600    4.2300
