SAE01_RB_conf_Madred SAE02_Cach_Esp SAE03_bacia-rio-Guapore SAE04_JRB-Jirau SAE05_Inc_ate_JRB SAE06_JRB-SAE SAE07_Jirau-SAE SAE08_Bacia_Inc_JPVila SAE09_Bacia_JPVila SAE10_Bacia_MontJP SAE11_Tot_JRB SAE12_MadredD SAE13_Bacia-rio-Mamore STAT01_Fruteira_ES STAT02_Francisco_gros_ES STAT03_FG_taici_SK STAT04_FG_Inc_bracoesquerdo_SK STAT05_FG_Inc_bracodireito_SK STAT06_FG_Ibitirama_SK STAT07_FG_montante_flu STAT08_FG_sao_simao_jusante_flu 
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
    0.3792    0.5906   -1.0000   -1.0000    2.6448   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000    0.5462    0.7420    1.6220    1.1381    2.1700    2.2498    0.6256    2.4228    1.3932    1.5272    2.2107
   -0.6103    0.0556   -1.0000   -1.0000    6.5423   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000    0.0055    0.4170    4.1618    0.7313    4.5834    5.0192    0.1543    5.7464    1.2093    1.5434    4.8396
 00 2021 07 14 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 
    0.9126    1.0309    0.0023    0.0017    0.0140    0.0057    0.0154    0.0066    0.0066    0.0066    0.3154    1.4280    0.0626    0.1474    0.0529    0.0503    0.3723    0.0280    0.0023    0.0211    0.0514
    0.4943    0.5451    0.0043    0.0101    0.0344    0.0338    0.0913    0.0389    0.0389    0.0389    0.1680    0.8439    0.0484    0.1562    0.0791    0.0762    0.2798    0.0450    0.0055    0.0328    0.0782
    0.4100    0.3400    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1000    0.3600    0.0200    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.4300    0.4400    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1400    0.5800    0.0200    0.0000    0.0000    0.0000    0.0600    0.0000    0.0000    0.0000    0.0000
    0.4900    0.5000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1600    0.5900    0.0200    0.0100    0.0000    0.0000    0.0900    0.0000    0.0000    0.0000    0.0000
    0.5200    0.5200    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1600    0.6000    0.0300    0.0100    0.0000    0.0000    0.0900    0.0000    0.0000    0.0000    0.0000
