GFS1P00H03T00E00 00 89 2021/07/23 03 2021 07 23 00  0.03   0.25   0.00   0.00   0.07   0.08   0.30   0.21   0.21   0.20   0.08   0.48   0.00   0.00   0.00   0.00   0.06   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 90 2021/07/23 06 2021 07 23 00  0.04   0.12   0.00   0.18   0.04   0.16   0.12   0.17   0.12   0.08   0.05   0.21   0.00   0.00   0.00   0.00   0.08   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 91 2021/07/23 09 2021 07 23 00  0.01   0.03   0.00   0.03   0.02   0.03   0.02   0.04   0.03   0.02   0.02   0.05   0.02   0.00   0.00   0.00   0.05   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 92 2021/07/23 12 2021 07 23 00  0.00   0.02   0.03   0.09   0.02   0.06   0.00   0.00   0.00   0.00   0.02   0.03   0.00   0.00   0.00   0.00   0.06   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 93 2021/07/23 15 2021 07 23 00  0.05   0.06   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.02   0.10   0.01   0.00   0.00   0.00   0.03   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 94 2021/07/23 18 2021 07 23 00  0.31   0.37   0.03   0.00   0.04   0.02   0.05   0.00   0.06   0.10   0.13   0.54   0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 95 2021/07/23 21 2021 07 23 00  0.26   0.30   0.02   0.01   0.17   0.05   0.11   0.00   0.15   0.26   0.12   0.42   0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 96 2021/07/24 00 2021 07 24 00  0.00   0.06   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.02   0.14   0.00   0.01   0.00   0.00   0.01   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 97 2021/07/24 03 2021 07 24 00  0.00   0.00   0.00   0.02   0.01   0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.02   0.00   0.00   0.03   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 98 2021/07/24 06 2021 07 24 00  0.00   0.00   0.03   0.01   0.01   0.01   0.00   0.00   0.00   0.00   0.01   0.00   0.00   0.00   0.00   0.00   0.08   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 99 2021/07/24 09 2021 07 24 00  0.07   0.09   0.07   0.01   0.06   0.01   0.00   0.00   0.00   0.00   0.07   0.11   0.07   0.00   0.00   0.00   0.03   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 100 2021/07/24 12 2021 07 24 00  0.22   0.14   0.12   0.00   0.11   0.00   0.00   0.00   0.00   0.00   0.15   0.08   0.24   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 101 2021/07/24 15 2021 07 24 00  0.21   0.18   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.09   0.20   0.13   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 102 2021/07/24 18 2021 07 24 00  0.56   0.52   0.00   0.00   0.06   0.00   0.00   0.00   0.00   0.00   0.18   0.60   0.10   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 103 2021/07/24 21 2021 07 24 00  0.45   0.41   0.03   0.03   0.10   0.02   0.00   0.00   0.00   0.00   0.16   0.43   0.11   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 104 2021/07/25 00 2021 07 25 00  0.15   0.13   0.00   0.04   0.02   0.03   0.00   0.00   0.00   0.00   0.05   0.14   0.03   0.00   0.00   0.00   0.01   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 105 2021/07/25 03 2021 07 25 00  0.01   0.02   0.05   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.04   0.02   0.07   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 106 2021/07/25 06 2021 07 25 00  0.01   0.02   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.01   0.03   0.02   0.00   0.00   0.00   0.03   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 107 2021/07/25 09 2021 07 25 00  0.01   0.00   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.01   0.00   0.01   0.00   0.00   0.00   0.02   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 108 2021/07/25 12 2021 07 25 00  0.00   0.00   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.04   0.00   0.17   0.00   0.00   0.00   0.02   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 109 2021/07/25 15 2021 07 25 00  0.20   0.17   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.11   0.19   0.20   0.00   0.00   0.00   0.06   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 110 2021/07/25 18 2021 07 25 00  0.56   0.42   0.06   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.22   0.40   0.30   0.00   0.00   0.00   0.03   0.00   0.00   0.00   0.00 
