estatisticas mensais clima
 Mes= 01
   30.0000   30.0000   30.0000   30.0000   30.0000   30.0000   30.0000   30.0000   30.0000   30.0000   30.0000   30.0000   30.0000
    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
    1.8944    2.4321    3.1584    2.8310    2.5228    1.9348    2.6037    2.9372    2.8539    2.6618    2.5440    2.8510    3.0721
    4.6566    6.8990   11.8369   10.1529    8.4661    4.4184   10.9693   13.4370    9.9456   10.3688    8.0072   10.6524   12.1480
 Mes= 05
    1.9328    2.0097    1.8626    2.0360    1.7835    1.8426    2.2436    2.5815    2.6646    2.6034    2.3291    2.5099    2.6003
    2.5988    3.4545    3.6681    4.2466    3.1821    3.0810    3.6486    4.5864    4.8541    4.0825    4.6382    4.4771    4.7501
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0200    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0400    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0100    0.0000    0.0000    0.0000
    0.0800    0.0000    0.0000    0.0000    0.0000    0.0100    0.0100    0.0100    0.0000    0.0200    0.0000    0.0000    0.0000
    0.1800    0.0400    0.0200    0.0000    0.0100    0.0600    0.0600    0.0500    0.0300    0.1200    0.0000    0.0100    0.0100
    0.3400    0.1200    0.0700    0.0500    0.0600    0.1600    0.1900    0.1900    0.1500    0.3400    0.0500    0.1100    0.1100
    0.9050    0.5050    0.3750    0.3450    0.3200    0.5800    0.7000    0.7600    0.7500    1.0200    0.5200    0.7100    0.6850
    1.8100    1.4500    1.1700    1.0800    1.0700    1.6100    1.9700    2.0300    2.2600    2.4600    1.5500    2.1100    2.1400
    2.6000    2.4800    1.7900    1.9800    2.1100    2.2700    2.9400    3.1900    3.3100    3.4800    2.5500    3.1200    3.3500
    3.7500    3.9200    3.2100    3.2700    3.6000    3.4600    4.4200    5.0500    5.2200    4.9100    4.1700    5.0000    5.0500
    4.7600    4.9100    4.4400    5.0600    4.8700    4.3200    5.4300    6.4300    6.2800    6.0200    5.4100    5.7400    6.2500
    5.4200    5.8500    5.6700    6.4300    5.8200    5.1400    6.4900    7.4100    7.1100    7.0700    6.4300    6.4100    7.2800
   21.9000   24.5300   31.8200   38.4100   20.3600   35.7800   34.3400   47.4200   45.7400   40.8200   42.4500   42.6500   47.2600
   21.9000   24.5300   31.8200   38.4100   20.3600   35.7800   34.3400   47.4200   45.7400   40.8200   42.4500   42.6500   47.2600
    8.4270    7.1009    8.6749    9.0448    6.3982   11.6130    9.4117   10.3392    9.4230    9.9988    9.1523    9.5263    9.9492
    2.5974    3.4526    3.6661    4.2444    3.1804    3.0794    3.6467    4.5840    4.8515    4.0803    4.6357    4.4747    4.7476
  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000
  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
    2.2949    2.9252    3.6219    3.8559    2.7014    3.6202    3.1544    4.1800    4.1387    3.7517    3.9235    3.6964    4.0677
    7.1505   10.5442   16.9271   19.2664    8.2813   21.8737   14.4880   27.2211   23.6064   22.5550   20.1624   18.9661   23.5315
 Mes= 06
    1.1553    1.2721    1.0567    1.5391    1.2782    1.0067    1.0569    1.0474    1.2979    1.1131    0.9732    1.1981    1.3104
    2.0131    2.5113    2.6536    3.3246    2.8111    2.4335    2.2893    2.3342    3.4667    2.2568    2.8658    3.1563    3.5426
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0100    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0400    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0900    0.0200    0.0100    0.0000    0.0100    0.0100    0.0200    0.0100    0.0000    0.0100    0.0000    0.0000    0.0000
    0.3100    0.1850    0.0900    0.1300    0.1200    0.1000    0.1200    0.0800    0.0500    0.1450    0.0000    0.0300    0.0200
    0.7500    0.8000    0.4600    0.7500    0.4800    0.3700    0.5600    0.3800    0.4500    0.6100    0.2500    0.4000    0.4400
    1.3700    1.4400    0.8400    1.4800    1.1300    0.7500    1.0800    0.8500    0.9400    1.2100    0.6000    0.8900    0.9900
    2.1500    2.3300    1.4600    2.7800    2.4000    1.6000    1.9300    1.8300    2.1300    2.1000    1.1500    1.9200    2.1800
    2.8200    3.0900    2.0900    3.9300    3.3000    2.2500    2.5400    2.8700    2.9900    2.9000    1.8900    2.8400    3.1000
    3.5600    3.5100    2.6100    4.5200    4.1200    2.9600    3.1000    3.5700    3.8200    3.4200    2.2800    3.8700    4.0400
   16.6700   18.4100   24.7000   28.2600   36.8100   26.0800   23.3000   20.4800   47.3600   21.3100   34.0600   40.9000   51.6100
   16.6700   18.4100   24.7000   28.2600   36.8100   26.0800   23.3000   20.4800   47.3600   21.3100   34.0600   40.9000   51.6100
    8.2809    7.3310    9.3081    8.5004   13.0944   10.7170   10.1778    8.7740   13.6613    9.4427   11.8849   12.9581   14.5683
    2.0119    2.5099    2.6521    3.3227    2.8096    2.4322    2.2880    2.3329    3.4648    2.2555    2.8642    3.1546    3.5407
  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000
  900.0000  900.0000  900.0000  900.0000  900.0000  900.0000  900.0000  900.0000  900.0000  900.0000  900.0000  900.0000  900.0000
   30.0000   30.0000   30.0000   30.0000   30.0000   30.0000   30.0000   30.0000   30.0000   30.0000   30.0000   30.0000   30.0000
    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
